"ID","Exited","Age","Geography","IsActiveMember","Gender","NumOfProducts","Balance","EstimatedSalary","AvgTransactionAmount"
4064,1,54,"France","1","Male",1,113143.12,162719.69,117.922509516573
6220,0,38,"France","1","Female",1,95139.41,86575.46,275.677005847115
6068,0,72,"France","1","Female",2,121215.9,140460.01,132.21235347563
7114,0,34,"France","1","Female",2,129668.43,88743.99,179.985040474807
3950,0,58,"France","0","Female",2,132116.13,129933.5,76.4874176357073
9172,0,29,"Spain","0","Female",2,0,88866.92,103.058592045203
8059,1,41,"Germany","0","Male",1,93925.3,41879.99,153.237696417136
7163,0,41,"France","1","Male",1,0,3159.15,122.508854860532
3878,0,33,"Spain","0","Male",2,145729.71,41365.85,132.605165598244
6804,1,39,"Germany","0","Female",3,100717.85,157648.12,99.4151469134452
6677,0,47,"Spain","0","Male",1,0,187943.6,82.3942190034438
7247,0,47,"France","1","Female",1,146034.74,50249.16,110.772604662031
9239,0,38,"Spain","1","Female",1,0,159649.44,155.512819532561
7567,0,63,"France","0","Male",2,93616.35,98348.66,82.4318001029966
8111,0,44,"France","1","Female",1,118392.75,157564.75,59.2288681991148
7440,0,36,"France","0","Male",3,146547.78,194660.78,130.531482516654
3161,0,32,"Germany","0","Male",2,92616.64,8567.18,108.964525486013
5492,0,31,"France","0","Female",2,0,28123.99,89.1402135343321
5077,1,37,"Germany","0","Male",1,185648.56,192156.54,126.39802236266
3633,1,42,"France","1","Female",1,0,91981.85,55.2056369858902
8361,0,41,"Spain","0","Female",2,150300.65,142956.48,73.063029925362
9987,0,38,"France","0","Male",2,85818.18,1187.88,165.961774126467
8162,0,32,"France","0","Male",1,84102.11,89543.25,205.433728279649
5008,0,23,"Germany","1","Male",2,124548.99,120380.12,68.7829067928564
3044,0,33,"Germany","1","Female",1,0,115333.43,176.550616495155
3224,0,56,"France","1","Female",1,165298.12,118029.09,80.6838468755395
8128,0,33,"France","1","Male",1,116114.93,49492.15,58.9689462514592
3912,0,30,"Germany","0","Female",2,170113,65464.66,57.0977888127171
5599,0,29,"France","1","Female",1,74812.84,27448.33,117.549251764738
5881,0,71,"France","0","Male",2,0,129984.2,146.173541088899
9540,0,30,"Germany","0","Female",2,0,126172.11,77.0491453550103
7313,0,43,"France","0","Male",1,141784.02,194691.95,311.487803042488
3683,0,35,"Germany","0","Male",2,127862.93,139083.7,114.583132969116
8571,0,44,"France","0","Female",1,128601.98,117031.2,44.5628654186306
3056,0,66,"France","1","Female",2,0,43480.63,201.742612039831
8398,0,33,"Germany","0","Male",1,122088.67,42581.09,137.416570936227
8521,0,50,"France","1","Male",2,0,152987.42,83.0622481978412
7750,0,31,"France","0","Female",2,0,41291.73,170.100165108972
7325,0,39,"France","1","Male",1,109724.38,180022.39,105.844236372512
5423,0,35,"Spain","1","Male",1,96679.71,199464.08,168.208631433637
5328,0,39,"France","1","Female",1,123948.85,14559.62,65.6875180796255
4758,0,37,"France","0","Male",1,122689.51,182624.93,46.2009050334526
4544,0,33,"Germany","1","Female",1,0,153295,79.9546829357798
5708,1,56,"Germany","0","Female",1,137464.04,130846.79,63.4758670928903
9008,0,35,"France","1","Female",2,0,66331.01,19.7033865678633
9164,1,22,"France","0","Female",1,150126.44,105149.8,66.4609817777822
4458,0,52,"Germany","0","Male",1,124099.13,23904.52,135.106879758266
3649,1,40,"France","0","Female",1,107784.65,28280.8,166.232066470208
3163,0,32,"France","0","Male",1,92961.61,116957.6,138.87063130052
8605,0,56,"Spain","1","Female",1,168883.08,17384.21,74.4370833454614
6541,1,54,"France","0","Male",1,111096.91,5558.47,110.696815898234
6257,1,41,"France","1","Female",2,135290.42,73669.94,49.5417576931413
3656,0,41,"France","0","Female",2,0,22710.72,96.2913855035593
3820,0,39,"France","1","Male",1,0,33949.67,74.2881477485635
5522,0,32,"Spain","0","Female",1,85534.83,95393.43,160.61372250384
7451,0,36,"Germany","0","Male",2,104702.65,107948.72,130.972501811088
6610,0,34,"France","1","Male",2,0,107876.91,84.9128222958531
7877,0,54,"France","1","Male",2,0,73133.82,116.241596143513
9546,1,39,"France","1","Male",1,114739.92,59636.43,145.834977870537
4711,1,38,"France","0","Female",3,142880.28,125953.83,59.954520454017
7599,0,25,"Germany","0","Female",2,0,126838.7,121.233454833943
3669,0,34,"France","0","Male",2,0,180844.81,90.7186440892555
3812,1,39,"France","0","Female",1,153316.14,172939.3,104.706759639253
7244,1,24,"Germany","0","Female",2,95675.62,162699.7,64.0066270594995
5141,0,39,"Germany","1","Male",2,0,10160.23,155.567123713763
5317,1,54,"Spain","1","Male",1,108632.48,179485.96,97.8559084290142
5765,0,18,"France","1","Female",2,0,47799.15,159.442874611645
5723,0,33,"Germany","1","Male",2,150186.22,65611.01,67.9948899866224
3372,0,48,"Germany","0","Male",2,0,182650.15,100.664060203957
3517,0,20,"France","0","Male",1,0,103456.47,104.908175546259
8176,1,55,"France","0","Male",1,118793.6,95022.02,45.3971180243957
7173,0,33,"France","1","Male",1,174912.72,65501.91,82.9619758141492
3471,0,47,"France","1","Male",1,141546.35,158043.11,210.223776270299
6420,0,38,"France","0","Male",2,0,87168.46,47.0240294347951
7780,0,44,"France","1","Male",2,0,38433.35,110.893429173795
9462,0,34,"Spain","1","Male",2,0,40807.26,262.48747853466
8195,0,49,"Spain","1","Female",1,127948.57,182765.14,69.6661573221017
5647,0,30,"Germany","1","Male",1,115315.04,101314.65,59.0815839464144
5028,0,39,"Spain","1","Female",1,133800.98,150245.81,146.453237304326
3304,0,39,"Spain","0","Male",2,139443.75,9234.06,90.8299679471248
4807,0,48,"Germany","0","Male",1,111962.99,11950.29,103.249422875274
7929,0,36,"France","0","Female",1,0,47318.75,200.511682400712
8814,0,40,"Germany","1","Female",2,163549.63,21085.12,84.4514906008105
5826,0,32,"France","1","Male",1,179305.09,62282.99,87.9195269951763
9081,1,28,"Spain","0","Female",1,106831.69,73275.96,41.337803306867
7196,0,26,"France","1","Male",2,0,103832.58,39.2318477166075
7009,0,36,"France","0","Female",1,148159.71,55835.66,53.2491275468903
8145,0,69,"Spain","1","Male",1,163975.09,36108.5,38.0320984921626
7702,0,36,"France","0","Female",1,107926.02,3830.59,121.810604412072
7276,0,41,"France","1","Male",2,0,120906.83,51.1772911513687
6365,0,50,"France","1","Female",2,0,132649.85,35.1872979239693
4920,0,58,"Germany","1","Female",1,98723.67,151146.67,81.7003119201088
7635,0,25,"Germany","0","Female",2,90217.07,183656.12,74.069030755369
5761,1,48,"Germany","1","Male",1,127146.68,156618.38,94.7761589376663
9970,0,19,"Spain","0","Male",2,0,92664.09,47.0547768408611
8026,0,29,"Spain","1","Male",1,93833.86,10417.87,266.717652983128
3703,0,39,"Spain","1","Male",2,0,1710.89,84.5543958805505
7439,0,46,"France","1","Female",3,0,179843.33,87.4838464213941
3076,0,51,"Spain","1","Female",2,0,4888.91,63.7640996242249
4231,0,38,"France","0","Male",1,104339.56,119882.86,88.5952908873908
8411,1,49,"France","0","Female",2,0,107787.42,133.00752577428
8085,0,31,"Spain","1","Male",1,108632.48,175380.77,58.4218852933428
9919,0,30,"Germany","1","Male",1,86449.39,188809.23,114.244347099772
4405,0,48,"Germany","0","Female",1,128345.69,57962.41,99.8919701505689
8117,0,43,"Spain","0","Male",1,113567.94,89543.25,86.2455129794338
7297,0,31,"Germany","1","Female",2,0,124202.26,97.2506903067146
7085,0,39,"Germany","0","Female",1,122028.65,185830.72,145.250496637272
8761,0,43,"France","1","Male",2,0,78899.22,63.8703029280381
4705,1,56,"France","0","Female",1,0,84383.22,136.456577563174
8159,0,52,"France","0","Male",1,117494.27,61977.82,104.237647752931
7338,0,30,"Germany","1","Male",2,53013.29,112222.64,59.2228924374035
6576,1,53,"France","0","Male",1,99786.07,128019.48,93.918600882797
7000,1,28,"France","1","Female",1,136188.78,67110.59,207.990199064698
4127,1,59,"France","0","Female",1,126608.37,179673.11,121.376947574778
8053,0,52,"France","0","Male",1,117864.85,27619.06,225.131562291845
3400,0,34,"France","1","Male",1,0,16897.19,73.1450992293458
7098,0,21,"France","1","Female",2,0,70174.03,105.677830743005
4698,0,30,"Germany","1","Male",2,0,74169.13,135.578888997691
9899,0,43,"France","1","Female",2,145618.37,10350.74,148.243270623071
3981,0,35,"France","1","Male",1,151858.98,112331.19,146.939626985391
7311,0,43,"France","1","Male",1,141173.03,98896.06,32.2011753351765
4722,0,29,"France","1","Male",2,0,61315.37,87.0830884748835
8115,0,22,"France","1","Male",2,123401.43,151146.67,75.3647327151224
6495,0,46,"Germany","1","Male",1,141726.88,155700.15,84.0946836982444
4350,0,48,"France","0","Male",2,0,147342.03,63.1073228047229
8827,0,24,"France","1","Male",2,0,13159.9,203.044950766397
7526,0,62,"Spain","1","Male",2,112181.08,61513.87,70.2061527829544
5798,0,19,"France","1","Male",2,0,22101.86,93.1235275329164
8680,0,36,"France","1","Male",2,0,104222.8,126.653793545742
6612,0,33,"France","1","Male",1,155417.61,3449.22,77.6907277420576
7812,0,41,"Spain","0","Male",1,107525.07,18510.41,117.005020722795
3754,0,39,"France","1","Male",2,0,86767.48,45.6021936043484
6907,1,62,"France","0","Male",2,75075.31,113845.19,80.5625977198786
8164,0,44,"Spain","0","Female",1,125512.98,79082.76,57.5075043957446
9615,1,52,"France","1","Female",1,139781.06,27445.4,95.8401975771558
4906,0,35,"France","0","Male",1,128601.98,89891.4,88.3380138067116
3335,0,35,"Germany","1","Male",2,0,133617.43,97.6436917040193
9144,0,22,"Spain","1","Male",2,0,159618.17,69.8414918246378
5222,0,37,"Spain","0","Male",2,0,4033.39,132.32816228329
6678,1,51,"Germany","1","Female",1,103914.17,110035.88,40.5741650344318
8751,0,38,"France","0","Female",1,99167.54,83022.92,86.6658295411228
5706,0,31,"Spain","0","Female",2,0,63736.36,149.177987191764
3615,0,44,"France","0","Female",2,148481.09,31022.56,108.154536736099
3804,0,30,"France","1","Male",2,0,126812.85,82.6940050874081
4080,0,34,"Germany","1","Female",1,63663.93,104876.8,240.170828610958
3825,0,33,"Germany","1","Male",2,0,40299.23,45.2433684585108
7611,1,41,"France","1","Male",1,127087.06,163147.99,60.1307868824612
8337,0,45,"France","1","Male",1,129209.48,60151.77,245.100767514873
7147,0,28,"France","0","Male",1,106250.72,157577.29,71.3595476814644
5974,0,20,"Spain","1","Female",1,0,98320.27,198.801727829983
8904,0,44,"Spain","1","Male",1,100524.69,143585.29,49.9397336555085
5278,0,46,"France","0","Female",1,103214.71,172172.7,88.4891809043742
9557,0,41,"France","0","Male",2,133467.77,143463.28,225.101315772749
8343,0,38,"Spain","0","Male",2,0,101834.58,119.832686696753
3613,0,41,"Germany","0","Male",2,112871.19,65520.74,102.09411951988
4942,1,30,"Germany","0","Female",1,150186.22,5790.9,132.873312502456
8265,1,47,"France","0","Female",1,152347.01,187391.02,118.299546345486
5693,0,41,"France","1","Female",2,0,3756.65,114.015754735636
4651,0,30,"France","0","Female",2,0,66190.21,61.6930373172022
5383,1,49,"Germany","0","Female",1,128504.76,126812.63,210.796927264992
4632,1,33,"Germany","1","Female",2,121498.11,106061.47,92.3721602717155
3318,0,41,"France","1","Male",2,0,34283.23,40.1381602861326
3419,1,27,"Spain","1","Male",1,107812.67,162501.83,67.9825205897418
9985,1,54,"Germany","1","Male",1,105056.13,191973.49,158.884922757744
7697,0,22,"France","0","Female",2,0,30781.77,126.500637754412
7239,1,36,"France","0","Female",1,170491.84,35588.07,103.261574223032
4566,0,31,"Spain","1","Male",2,125189.75,184399.76,29.023578968618
9438,0,35,"Spain","1","Female",2,0,104982.39,44.4786728273556
8701,0,53,"France","1","Female",2,0,10357.03,92.5418662026765
7037,0,67,"France","1","Male",3,0,72318.77,49.8985966962592
6202,0,43,"Spain","0","Male",2,69014.49,164621.43,103.84511549191
5256,0,51,"France","1","Male",1,0,163691.48,110.893429173795
9175,1,44,"Spain","0","Female",3,95020.8,57338.56,109.735964477911
4559,0,32,"France","1","Female",2,0,146371.72,57.3347302040875
9238,0,33,"France","1","Female",2,0,41447.86,102.913027978857
8848,0,26,"Spain","1","Male",1,127785.17,28157.34,58.3024498679003
6861,0,33,"Germany","1","Female",1,91184.01,92149.64,99.1611340107094
5002,0,30,"Germany","0","Male",1,129753.69,582.53,77.1077713423053
6977,0,50,"France","1","Male",2,0,172033.57,54.9159458803071
7819,0,57,"France","1","Female",2,71481.79,84421.34,74.172014485736
4235,0,37,"France","0","Female",1,123948.85,170426.65,40.1610382204932
3487,0,27,"Spain","0","Male",1,152283.39,157564.75,81.8945577937609
7968,0,44,"France","0","Male",2,0,151280.96,97.181097428037
3544,0,29,"France","1","Male",2,0,2053.42,85.7698458264583
7144,0,57,"Germany","1","Male",2,138456.03,103548.25,97.4011783908763
8903,0,36,"Germany","1","Female",2,0,194493.57,82.9562750947973
6988,0,28,"France","0","Female",2,0,194913.86,76.6542177717788
6487,0,34,"Spain","1","Female",2,0,15306.29,57.0130859471398
6965,1,57,"France","1","Female",1,121389.78,169117.74,153.087607609832
3152,0,36,"Germany","1","Male",2,133476.09,7680.23,107.051998724862
8649,0,29,"France","1","Male",2,0,18255.51,72.5507257434658
6399,0,39,"Germany","1","Female",1,129845.26,96444.88,77.6245322718245
5489,0,43,"France","1","Male",2,146093.39,67740.08,94.0547431890375
6491,1,63,"Spain","1","Male",1,146202.93,126688.83,64.1134912151775
7046,0,21,"France","0","Male",2,132405.52,166678.28,62.347658953477
3537,0,40,"Spain","1","Male",2,0,10643.38,127.569491601977
6101,0,34,"France","0","Male",2,0,198817.72,71.4407236647236
7789,0,29,"Germany","0","Female",2,149332.48,100834.22,69.7347378736236
8648,0,50,"France","1","Female",1,138340.06,3159.15,100.603452198207
7777,0,39,"Germany","0","Female",1,97325.15,131924.38,122.571243048415
6081,0,29,"France","1","Male",1,0,157527.6,60.3042775466283
5358,0,52,"Spain","1","Male",1,0,179291.85,175.429342062806
6798,0,37,"France","1","Male",2,0,97893.32,36.4229977562966
8868,0,37,"Spain","1","Male",1,108269.37,3154.95,87.2714714486336
7095,0,35,"France","1","Male",1,141005.47,60407.93,158.550463759884
4494,0,52,"Germany","1","Female",1,145262.54,131473.31,199.156550641466
8656,0,39,"France","1","Female",1,99824.45,36721.4,63.5466282184141
8278,0,35,"Germany","0","Female",2,117992.59,56518,112.910134762146
5669,0,47,"Germany","1","Female",2,64430.06,96517.97,52.0962937883598
6774,0,36,"Spain","1","Female",2,0,152979.14,93.818208122749
8748,0,39,"France","1","Male",2,0,171716.81,139.048205901948
6295,0,50,"Spain","1","Male",1,161628.66,131048.36,229.255024719887
9625,0,41,"Spain","1","Male",2,0,14496.67,143.153938181307
9293,0,50,"Germany","0","Female",1,150604.52,5566.6,95.0691266703685
6144,0,37,"France","1","Male",2,0,163317.5,216.157516285586
9475,0,28,"Spain","1","Male",2,0,81548.38,91.6446425075168
3782,0,41,"France","0","Female",1,140916.81,26772.04,208.077822035267
4345,0,38,"France","0","Male",2,145610.07,118974.77,162.4242288362
4070,1,45,"Spain","0","Female",2,0,10722.54,267.047221898103
8924,0,32,"France","0","Male",2,0,10883.52,72.9458583808251
5751,1,25,"Spain","1","Female",2,81025.6,117396.25,79.7667952602449
9268,0,42,"France","1","Male",1,50194.59,23399.58,100.449339934245
7135,0,41,"France","1","Male",2,0,13871.34,167.688034301802
7423,0,33,"France","0","Female",2,0,198208,76.1132608653805
3045,0,33,"France","1","Female",2,167733.51,65222.48,244.473132355642
4327,0,47,"Germany","0","Female",1,139914.27,37294.88,80.4049183363492
8806,0,46,"France","0","Female",1,95452.89,82106.19,70.1875324353623
7924,0,48,"Germany","0","Male",2,0,4272,101.861363999195
6155,1,32,"France","0","Female",1,117094.02,149558.83,166.232066470208
9972,0,28,"Germany","1","Male",2,0,8065,211.554952668939
9501,0,37,"Germany","1","Male",2,143625.83,176487.05,153.235256336399
6991,0,42,"France","1","Male",1,0,160828.98,24.4975531132336
7255,0,46,"Germany","0","Female",1,110086.69,40920.59,73.7082303646653
5896,0,35,"Germany","0","Male",2,107944.33,44377.65,43.1899949590137
3828,1,35,"Germany","1","Male",2,125884.95,116973.48,48.6923974008655
8765,0,36,"Spain","1","Male",1,0,153831.6,84.5783154395628
9779,0,45,"Germany","1","Female",2,0,48545.1,188.900207899339
7298,0,56,"Spain","1","Male",2,0,96202.44,81.0454003430037
4372,0,38,"Germany","1","Male",2,150300.65,140197.42,71.9611732340112
8669,0,33,"Germany","0","Male",2,110783.28,70705.58,254.975739687984
8126,0,32,"France","0","Male",1,120037.96,36275.94,46.2741818226581
3764,1,45,"France","0","Male",1,134264.04,156868.21,88.1660962888738
7185,1,38,"France","1","Female",1,65942.26,68093.23,65.4799625550171
6167,0,31,"Spain","0","Female",2,121691.54,81778.72,91.8204263035129
5905,0,36,"Germany","1","Female",2,0,62193.92,49.4345825124844
8384,0,35,"Germany","1","Female",1,174902.26,69079.85,79.4164582332518
8291,0,28,"Spain","0","Female",1,135923.16,101828.39,107.003874680464
3887,0,37,"France","0","Male",2,0,92223.59,64.8218887126382
3756,0,24,"Germany","1","Female",2,0,102195.16,156.315882190921
9860,0,26,"France","1","Male",2,126195.81,133172.48,200.72610529005
7238,0,34,"Spain","0","Male",2,163708.58,76259.23,72.6703999585907
7065,0,39,"Germany","1","Male",1,151739.65,167461.5,80.0188390118418
7965,0,56,"Germany","0","Male",2,187013.13,105898.69,85.7300152738845
4379,0,28,"Spain","0","Female",1,142253.65,45042.56,44.7642950876657
7100,1,26,"Germany","1","Male",1,148172.44,110359.68,117.245974773888
7131,0,34,"Spain","1","Male",2,133936.04,77242.19,82.9710813467849
8330,0,45,"France","0","Male",2,116585.97,27474.81,45.3398047854763
9604,0,36,"Spain","0","Female",2,0,157238.05,127.327601607209
6712,1,42,"Germany","0","Male",3,115915.53,125435.47,160.314058643624
8552,0,32,"Spain","1","Male",1,64082.09,32770.56,277.667685886018
6843,0,44,"Spain","0","Male",1,76495.04,79071.89,140.107107679204
6354,0,54,"Spain","0","Female",1,120952.74,66963.15,71.4027297203607
8052,0,37,"Germany","1","Male",1,142316.14,8018.49,98.7052584463502
9991,0,49,"France","1","Female",1,114737.26,199256.98,137.065019431456
5961,0,44,"France","1","Female",1,125879.29,5708.19,219.360003004807
5949,0,33,"France","1","Female",2,0,87060.77,203.894138655926
4363,0,42,"France","0","Female",1,139707.28,2150.22,77.1245956797214
3358,0,36,"France","1","Male",2,115895.22,75808.1,89.5475312058636
6104,0,24,"France","0","Female",2,118210.42,88724.49,54.2079164971336
7354,0,28,"Germany","1","Male",2,101100.22,104665.79,61.3874391411293
8941,0,33,"France","0","Male",2,0,141896.74,92.8967478873429
8844,0,29,"France","1","Female",2,0,83052.03,184.345687193296
6784,0,29,"France","1","Male",2,0,41626.78,64.6856514856461
5970,0,30,"Spain","0","Male",2,103138.17,96555.42,149.218338603836
5846,0,20,"Germany","1","Female",1,0,140385.33,121.766607424693
8916,0,34,"Germany","0","Female",1,139265.63,194584.48,125.052030640498
8469,0,45,"France","1","Male",2,0,121428.2,97.7563810673732
9868,0,41,"Spain","0","Female",3,0,176763.27,110.352164867074
4582,0,37,"France","0","Male",1,107798.85,163225.48,239.727003170003
5572,0,37,"Germany","1","Female",1,101713.84,134594.99,102.12386328769
5360,0,32,"France","1","Female",2,0,58879.11,57.3177772090959
3001,1,22,"Spain","0","Male",1,121681.82,46523.6,75.6395208626106
9826,0,34,"France","1","Male",2,0,17135.6,146.364082862077
4543,0,38,"France","1","Male",2,181804.34,57517.71,52.9595411067492
6466,0,60,"Germany","1","Male",1,167181.01,173899.42,187.875560097011
6364,0,38,"Spain","1","Male",2,112013.81,170903.4,226.669166292878
4792,1,28,"Germany","0","Female",3,111362.76,16922.28,133.660849817863
9816,0,31,"France","1","Male",2,0,42117.9,171.589389378467
6327,1,49,"Spain","1","Female",3,110132.55,187689.91,200.39442016792
8799,0,35,"Germany","1","Male",1,135071.12,54926.51,81.9435088890554
4356,0,31,"France","1","Female",2,0,14956.44,122.625142631434
4005,0,41,"Germany","1","Female",1,81877.38,42410.21,80.6096905840683
7490,0,30,"Spain","1","Male",1,135842.41,137793.35,74.6173659523543
8886,1,33,"France","1","Male",2,0,55725.04,64.6856514856461
9422,1,30,"France","0","Female",1,0,193880.6,121.5013263816
9439,0,35,"Spain","1","Male",2,0,139911.58,69.5569180205208
5753,0,47,"France","0","Male",2,0,137835.82,75.4970402643278
7090,0,40,"Germany","0","Female",2,128398.38,52545.24,74.7557526579958
9472,0,26,"Spain","1","Male",1,149134.46,177966.24,122.477195739355
9342,0,48,"Spain","0","Male",2,0,174729.3,81.4230105892778
4482,0,35,"Germany","0","Female",1,88109.81,32825.5,233.917091381497
9520,0,26,"Spain","0","Male",2,0,108469.2,109.617445769059
4789,0,39,"France","1","Male",2,122552.48,120646.4,164.464549802684
9620,0,61,"France","1","Male",1,155973.13,158742.81,69.3698307260013
4646,0,39,"France","0","Female",2,0,138525.19,230.125165426668
8942,0,35,"Germany","1","Male",1,160485.16,53420.53,132.924521456785
6858,0,37,"Spain","0","Male",2,120825.7,28257.89,156.35427795526
3435,1,60,"Germany","0","Male",2,0,41536.59,138.72085900552
9353,0,37,"Germany","0","Male",1,101438,51364.56,255.874877562019
8483,0,31,"France","0","Female",2,0,58685.59,102.422905626691
6636,0,23,"Germany","0","Female",1,71433.08,103697.57,98.4737380271682
9941,0,32,"Germany","1","Female",1,79259.75,6935.31,129.74351532017
3165,1,35,"France","0","Male",2,0,129451.29,192.576927309163
3366,0,41,"Spain","1","Male",1,0,90490.33,121.867378387846
4042,0,33,"Spain","1","Male",1,106365.29,160529.71,63.7496745149629
6753,1,40,"Germany","0","Female",2,109308.79,189664.43,171.209495688818
5855,0,60,"France","1","Female",2,0,60615.83,75.4406643177294
3783,0,44,"France","1","Male",1,118577.24,31448.52,119.042338609496
4713,0,20,"France","0","Male",1,156773.78,40257.79,65.7234320833613
8101,0,54,"Germany","1","Female",2,133245.52,54495.82,62.9175739465034
7961,0,38,"France","1","Female",1,71187.24,190631.23,62.6569881275866
6496,0,35,"Spain","1","Male",2,0,190155.13,134.843406922645
5876,0,40,"France","1","Female",1,0,194690.77,94.3312640059618
3930,0,32,"Spain","1","Male",1,136659.74,114669.79,106.413079448347
3346,0,56,"Spain","0","Male",2,0,197266.58,53.5994147908238
7626,0,43,"France","0","Male",1,94164,141679.73,95.957953817416
6525,0,34,"France","0","Female",1,0,24255.21,141.929878209783
9956,0,33,"France","1","Male",1,126679.69,39451.09,181.228555524595
3198,0,31,"France","1","Male",1,116993.43,186064.34,90.9809765922263
6755,0,37,"Spain","1","Male",1,101470.29,88838.14,199.409969227677
9580,0,41,"France","0","Male",2,0,28276.83,61.2605966642263
3398,0,38,"Germany","1","Female",1,129055.13,27513.47,41.0930848738866
4565,0,37,"France","1","Female",2,0,14721.8,87.0830884748835
6851,0,34,"Spain","1","Female",2,0,161559.12,82.0073780072251
9739,0,46,"France","0","Female",2,99705.69,161767.38,56.0034238329134
8356,0,32,"France","1","Male",2,127892.57,199645.45,99.1321397594436
7056,0,44,"France","0","Male",1,0,175314.87,108.533182697965
4203,0,44,"France","0","Male",1,78128.13,109153.04,299.734816742813
4926,0,24,"France","0","Female",2,110495.27,158615.41,170.048063665322
3835,0,39,"France","0","Male",1,138577.34,191063.36,34.7142212183308
4116,0,26,"France","0","Female",2,0,182612.38,134.176104146657
6500,0,64,"Spain","0","Male",2,0,94148.3,139.829721141301
3492,0,36,"France","1","Female",2,90022.85,79734.23,46.344414651934
8183,0,44,"France","0","Female",1,0,137136.29,88.276041485811
4380,0,42,"Spain","1","Female",1,163764.84,171706.66,76.5954735063906
7502,0,35,"Spain","0","Male",2,0,140676.98,130.71780742992
7251,1,44,"France","1","Female",1,142989.69,93360.35,171.883193604876
4276,0,22,"Germany","1","Male",1,148826.32,79450.61,137.274208002337
4767,1,34,"Spain","0","Female",1,134497.27,582.59,257.597547198791
3506,1,33,"France","0","Female",2,167831.88,111448.92,102.005145246504
9221,0,37,"Germany","0","Male",1,135847.47,144880.81,70.4524686991712
4406,0,34,"Spain","1","Female",2,114609.55,25339.29,64.0699182072929
9479,0,33,"France","0","Female",2,0,45591.23,203.789513697292
7893,1,59,"Germany","0","Female",1,55328.4,4033.39,107.044497851568
9840,0,59,"France","1","Female",1,0,157694.76,95.0328319878861
5437,0,38,"France","0","Female",2,110570.78,10137.34,129.092837782234
4648,1,47,"Spain","0","Male",1,0,67599.69,131.208266015033
4119,0,38,"Germany","0","Female",1,151766.71,120663.57,83.2384730926624
5299,0,33,"Spain","1","Male",1,103421.32,76304.73,154.894622452576
4643,0,40,"Spain","0","Male",2,0,96097.65,139.467106334434
9686,0,33,"France","0","Male",1,92676.3,19483.35,131.208266015033
9979,0,44,"Spain","1","Female",2,0,196858.4,41.8335946039728
6209,0,46,"France","0","Female",2,0,130590.35,45.1902223688006
5387,0,57,"France","1","Male",1,154953.94,70849.47,91.4892895440824
6855,0,28,"Spain","1","Male",1,59486.31,137173.39,124.611907469394
5620,0,37,"France","0","Male",1,124969.13,60194.05,153.796089444047
8341,0,24,"France","0","Female",1,112146.12,34180.33,53.6590297515525
5065,0,27,"France","0","Female",2,70438.01,8996.79,223.483962776127
3553,0,33,"France","1","Male",1,94443.77,165614.4,112.500885033323
5558,0,27,"France","1","Male",1,165692.91,105887.04,151.291519042961
8172,0,44,"Spain","1","Female",2,0,192464.21,119.809416182494
9710,0,48,"Spain","1","Female",2,0,63729.72,163.733695404987
5315,0,35,"Spain","1","Male",1,0,127951.81,112.877413324689
4679,0,26,"France","0","Male",2,0,199645.45,34.7248628876578
8917,0,32,"Germany","0","Male",2,149887.49,63846.36,139.236006455693
9159,0,70,"France","1","Male",1,77356.92,21085.17,36.4155955142392
3651,0,39,"France","0","Female",2,0,147662.33,103.14575771766
9752,0,44,"Germany","0","Male",1,105934.96,82463.69,118.010886971023
4815,1,48,"France","0","Female",1,0,184564.67,152.056385763203
7113,0,59,"Germany","0","Female",1,130622.34,78365.75,277.29550392184
8576,0,61,"Germany","1","Female",2,83319.28,57769.2,47.3757994236914
8650,0,32,"France","0","Female",2,0,9902.39,71.0375379241986
6992,0,30,"Spain","0","Male",1,92847.59,146154.06,116.479859882269
4513,0,34,"Spain","0","Female",1,0,81175.25,72.0971987169753
7176,0,32,"Spain","1","Female",1,138340.06,114565.35,101.398830627344
7739,0,33,"Spain","1","Male",1,122528.18,133617.43,69.3010584761667
6822,0,59,"Germany","1","Male",1,170331.37,130541.1,51.667839415783
3830,0,35,"France","1","Male",1,135871.5,87219.41,59.7858170178083
7770,0,26,"Germany","1","Male",2,61297.05,19324.5,145.403941332636
7516,0,37,"France","1","Male",2,0,185094.48,173.550338689596
3154,0,44,"Spain","0","Male",2,0,158171.36,229.508309386945
6713,0,25,"France","0","Female",2,0,187048.72,30.7722661413781
7186,0,61,"Spain","1","Female",1,142105.35,45214.04,68.4710257553334
8397,0,33,"Spain","1","Female",2,0,141426.78,159.426662597331
4962,0,34,"France","1","Female",2,123971.51,147794.63,42.9140454231325
7472,0,33,"Spain","0","Male",2,0,14234.31,33.5316582880763
5005,0,36,"France","1","Female",2,120124.35,159888.1,131.032993418622
9185,0,40,"Germany","1","Female",1,131513.26,193715,177.162230956314
9201,0,42,"France","1","Male",2,0,51672.08,84.5543958805505
9010,0,32,"Germany","0","Female",2,123403.85,39511.61,93.7744802235798
5060,0,49,"Spain","1","Male",2,84390.8,107876.2,54.4697060654678
8840,0,40,"France","1","Female",2,107648.94,134638.97,57.8281673021986
6213,1,23,"Germany","1","Female",1,102277.52,177852.57,103.261574223032
6890,0,41,"France","1","Male",1,148088.11,14083.12,82.7568995379475
8056,0,42,"France","1","Female",2,64740.12,149613.77,240.354366102062
8906,0,31,"Spain","1","Male",2,135213.71,125777.28,79.8672861018354
